TITLE,
2084.8979,11823
2085.5095,11709
2086.1208,11745
2086.7324,11866
2087.3435,11772
2087.9548,11854
2088.5659,11768
2089.1768,11703
2089.7876,11847
2090.3982,11878
2091.0088,11891
2091.6194,11950
2092.2297,11794
2092.8401,11830
2093.4502,11907
2094.0603,11864
2094.6702,11952
2095.2800,11906
2095.8896,11841
2096.4993,11936
2097.1089,11930
2097.7183,11883
2098.3274,11919
2098.9365,11911
2099.5457,11980
2100.1545,12014
2100.7634,11886
2101.3721,11969
2101.9807,11825
2102.5894,11961
2103.1975,11993
2103.8059,11961
2104.4141,12025
2105.0222,12003
2105.6301,11961
2106.2378,12005
2106.8457,11960
2107.4531,11927
2108.0608,12032
2108.6680,12027
2109.2754,11958
2109.8826,12019
2110.4895,11979
2111.0964,12023
2111.7034,12048
2112.3101,12051
2112.9167,12050
2113.5232,11989
2114.1296,11978
2114.7358,12040
2115.3420,11980
2115.9480,11987
2116.5540,11992
2117.1599,12083
2117.7656,12005
2118.3711,12092
2118.9768,12084
2119.5820,12083
2120.1875,12042
2120.7925,12026
2121.3977,12054
2122.0027,11982
2122.6074,11992
2123.2122,12126
2123.8169,12062
2124.4214,12105
2125.0256,12064
2125.6299,11937
2126.2341,12058
2126.8384,12071
2127.4421,12021
2128.0461,12125
2128.6499,12004
2129.2534,12086
2129.8569,12139
2130.4604,12010
2131.0637,12188
2131.6670,12058
2132.2700,12121
2132.8730,12127
2133.4758,12055
2134.0786,12153
2134.6812,12228
2135.2837,12087
2135.8862,12078
2136.0381,12072.5
2136.6995,12041.5
2137.3608,12128.5
2138.0220,12039.5
2138.6831,12117.5
2139.3440,12139.5
2140.0049,12092.5
2140.6655,12069.5
2141.3262,12146.5
2141.9866,12116.5
2142.6470,12108.5
2143.3071,12051.5
2143.9673,12156.5
2144.6274,12095.5
2145.2871,12032.5
2145.9470,12139.5
2146.6064,12077.5
2147.2661,12081.5
2147.9253,12133.5
2148.5847,12061.5
2149.2439,12141.5
2149.9028,12157.5
2150.5618,12141.5
2151.2205,12134.5
2151.8792,12051.5
2152.5376,12158.5
2153.1960,12105.5
2153.8542,12126.5
2154.5125,12253.5
2155.1704,12077.5
2155.8284,12076.5
2156.4861,12098.5
2157.1438,12121.5
2157.8013,12190.5
2158.4587,12153.5
2159.1160,12117.5
2159.7732,12096.5
2160.4304,12062.5
2161.0872,12089.5
2161.7441,12038.5
2162.4009,12070.5
2163.0574,12146.5
2163.7139,11980.5
2164.3701,12111.5
2165.0264,12107.5
2165.6824,12125.5
2166.3384,12170.5
2166.9941,11997.5
2167.6499,12094.5
2168.3057,11991.5
2168.9612,12180.5
2169.6165,12209.5
2170.2717,12069.5
2170.9268,12113.5
2171.5818,12156.5
2172.2366,12148.5
2172.8914,12084.5
2173.5461,12024.5
2174.2007,12059.5
2174.8550,11939.5
2175.5093,12071.5
2176.1633,12103.5
2176.8174,12149.5
2177.4714,12089.5
2178.1252,12138.5
2178.7788,12081.5
2179.4324,12064.5
2180.0857,12232.5
2180.7390,12047.5
2181.3923,12116.5
2182.0454,12130.5
2182.6982,12072.5
2183.3511,12169.5
2184.0039,12187.5
2184.6565,12127.5
2185.3088,12127.5
2185.9612,11991.5
2186.6135,12114.5
2187.2656,12080.5
2187.9175,12107.5
2188.5693,12141.5
2189.2212,12056.5
2189.8728,12129.5
2190.5242,12149.5
2191.1755,12082.5
2191.8269,12142.5
2192.4780,12112.5
2193.1289,12109.5
2193.7800,12150.5
2194.4307,12016.5
2195.0813,12161.5
2195.7319,12109.5
2196.3823,12057.5
2197.0327,12055.5
2197.6829,12103.5
2198.3328,12169.5
2198.9827,12133.5
2199.6326,12010.5
2200.2822,12151.5
2200.9319,12083.5
2201.5813,12121.5
2202.2307,12108.5
2202.8799,12085.5
2203.5291,12081.5
2204.1780,12052.5
2204.8269,11983.5
2205.4756,12152.5
2206.1243,12113.5
2206.7727,12108.5
2207.4211,12069.5
2208.0693,12071.5
2208.7175,12109.5
2209.3655,12081.5
2210.0134,12173.5
2210.6611,12076.5
2211.3088,12007.5
2211.9563,12068.5
2212.6038,11993.5
2213.2510,12123.5
2213.8982,12142.5
2214.5452,12006.5
2215.1921,12097.5
2215.8391,12094.5
2216.4858,12132.5
2217.1323,12045.5
2217.7788,12107.5
2218.4250,12115.5
2219.0713,12093.5
2219.7175,12016.5
2220.3635,12156.5
2221.0093,12107.5
2221.6550,12084.5
2222.3008,12024.5
2222.9463,12113.5
2223.5916,12002.5
2224.2368,12061.5
2224.8821,12030.5
2225.5271,12132.5
2226.1719,12055.5
2226.8167,12054.5
2227.4614,12011.5
2228.1060,12064.5
2228.7505,12062.5
2229.3948,12092.5
2230.0388,11981.5
2230.6831,12013.5
2231.3269,12123.5
2231.9707,12103.5
2232.6145,12193.5
2233.2581,11934.5
2233.9016,12059.5
2234.5449,12103.5
2235.1882,12017.5
2235.8313,12110.5
2236.4744,12050.5
2237.1172,11970.5
2237.7600,12094.5
2238.4026,12095.5
2239.0452,12020.5
2239.6877,12108.5
2240.3298,12047.5
2240.9722,12052.5
2241.6143,12005.5
2242.2561,12062.5
2242.8979,12116.5
2243.5396,12081.5
2244.1812,12036.5
2244.8228,11979.5
2245.4641,12080.5
2246.1052,12022.5
2246.7463,12011.5
2247.3875,11953.5
2248.0283,11983.5
2248.6689,11999.5
2249.3096,12013.5
2249.9502,12092.5
2250.5906,11969.5
2251.2310,11991.5
2251.8711,12003.5
2252.5110,11865.5
2253.1509,11994.5
2253.7908,12032.5
2254.4304,11978.5
2255.0701,11898.5
2255.7095,11930.5
2256.3489,12036.5
2256.9880,11996.5
2257.6272,11935.5
2258.2661,12045.5
2258.9050,11929.5
2259.5437,11924.5
2260.1824,11908.5
2260.8208,11987.5
2261.4592,11872.5
2262.0977,11972.5
2262.7358,11992.5
2263.3738,11943.5
2264.0117,11955.5
2264.6494,12047.5
2265.2871,11996.5
2265.9248,11966.5
2266.5623,11881.5
2267.1995,11904.5
2267.8367,11908.5
2268.4739,11901.5
2269.1108,11901.5
2269.7478,11925.5
2270.3845,11792.5
2271.0210,11849.5
2271.6575,11984.5
2272.2939,12000.5
2272.9302,11896.5
2273.5664,11834.5
2274.2024,11912.5
2274.8384,11895.5
2275.4741,11876.5
2276.1099,11939.5
2276.7454,11885.5
2277.3809,11848.5
2278.0161,11924.5
2278.6514,11875.5
2279.2864,11833.5
2279.9214,11889.5
2280.5564,11849.5
2281.1912,11935.5
2281.8257,11845.5
2282.4602,11782.5
2283.0947,11761.5
2283.7290,11957.5
2284.3630,11848.5
2284.9971,11890.5
2285.6311,11761.5
2286.2649,11801.5
2286.8984,11869.5
2287.5322,11895.5
2288.1655,11853.5
2288.7988,11823.5
2289.4321,11863.5
2290.0652,11852.5
2290.6982,11840.5
2291.3311,11819.5
2291.9639,11829.5
2292.5964,11818.5
2293.2290,11835.5
2293.8613,11785.5
2294.4937,11826.5
2295.1260,11846.5
2295.7581,11738.5
2296.3899,11824.5
2297.0217,11887.5
2297.6533,11865.5
2298.2849,11908.5
2298.9165,11766.5
2299.5479,11789.5
2300.1790,11822.5
2300.8101,11892.5
2301.4412,11883.5
2302.0720,11828.5
2302.7029,11897.5
2303.3335,11804.5
2303.9641,11852.5
2304.5945,11802.5
2305.2249,11834.5
2305.8550,11842.5
2306.4851,11804.5
2307.1150,11824.5
2307.7449,11817.5
2308.3745,11850.5
2309.0042,11959.5
2309.6335,11825.5
2310.2629,11810.5
2310.8923,11763.5
2311.5215,11805.5
2312.1504,11865.5
2312.7793,11847.5
2313.4082,11865.5
2314.0369,11790.5
2314.6653,11776.5
2315.2939,11865.5
2315.9221,11852.5
2316.5503,11832.5
2317.1785,11839.5
2317.8064,11797.5
2318.4343,11827.5
2319.0620,11812.5
2319.6897,11859.5
2320.3171,11867.5
2320.9446,11760.5
2321.5718,11793.5
2322.1990,11829.5
2322.8262,11819.5
2323.4531,11804.5
2324.0798,11904.5
2324.7065,11857.5
2325.3333,11777.5
2325.9597,11763.5
2326.5859,11802.5
2327.2122,11775.5
2327.8384,11884.5
2328.4644,11725.5
2329.0903,11801.5
2329.7161,11804.5
2330.3418,11837.5
2330.9673,11903.5
2331.5928,11826.5
2332.2180,11835.5
2332.8433,11855.5
2333.4683,11837.5
2334.0933,11898.5
2334.7180,11877.5
2335.3428,11798.5
2335.9675,11883.5
2336.5920,11845.5
2337.2163,11801.5
2337.8406,11871.5
2338.4648,11960.5
2339.0889,11788.5
2339.7129,11842.5
2340.3367,11849.5
2340.9602,11864.5
2341.5840,11888.5
2342.2073,11909.5
2342.8308,11852.5
2343.4539,11739.5
2344.0771,11855.5
2344.7002,11974.5
2345.3230,11932.5
2345.9458,11952.5
2346.5684,11877.5
2347.1909,11874.5
2347.8135,11807.5
2348.4358,11920.5
2349.0579,11969.5
2349.6799,11841.5
2350.3020,11803.5
2350.9238,11861.5
2351.5457,11824.5
2352.1672,11873.5
2352.7888,11942.5
2353.4102,11777.5
2354.0315,11885.5
2354.6526,11850.5
2355.2737,11833.5
2355.8945,11910.5
2356.5154,11900.5
2357.1362,11917.5
2357.7568,11886.5
2358.3772,11822.5
2358.9976,11861.5
2359.6179,11830.5
2360.2380,11798.5
2360.8579,11854.5
2361.4780,11860.5
2362.0977,11828.5
2362.7173,11946.5
2363.3369,11907.5
2363.9563,11858.5
2364.5757,11814.5
2365.1951,11899.5
2365.8140,11845.5
2366.4331,11895.5
2367.0520,11968.5
2367.6707,11819.5
2368.2893,11975.5
2368.9080,11888.5
2369.5264,11878.5
2370.1445,11852.5
2370.7627,11894.5
2371.3809,11895.5
2371.9988,11926.5
2372.6167,11882.5
2373.2344,11854.5
2373.8521,11840.5
2374.4695,11946.5
2375.0869,11840.5
2375.7041,11943.5
2376.3213,11854.5
2376.9385,11898.5
2377.5554,11894.5
2378.1721,11878.5
2378.7888,11883.5
2379.4055,11846.5
2380.0220,11896.5
2380.6384,11799.5
2381.2546,11852.5
2381.8706,11894.5
2382.4868,11931.5
2383.1025,11884.5
2383.7185,11936.5
2384.3342,11821.5
2384.9497,11885.5
2385.5652,11885.5
2386.1804,11883.5
2386.7957,11836.5
2387.4109,11807.5
2388.0259,11899.5
2388.6406,11754.5
2389.2556,11925.5
2389.8701,11851.5
2390.4846,11883.5
2391.0991,11847.5
2391.7134,11805.5
2392.3276,11867.5
2392.9417,11877.5
2393.5557,11899.5
2394.1697,11786.5
2394.7834,11862.5
2395.3970,11796.5
2396.0105,11871.5
2396.6240,11959.5
2397.2373,11855.5
2397.8503,11871.5
2398.4634,11869.5
2399.0764,11865.5
2399.6892,11832.5
2400.3020,11795.5
2400.9146,11869.5
2401.5271,11859.5
2402.1394,11887.5
2402.7517,11763.5
2403.3640,11881.5
2403.9761,11889.5
2404.5879,11878.5
2405.1997,11862.5
2405.8115,11856.5
2406.4231,11850.5
2407.0344,11861.5
2407.6460,11945.5
2408.2571,11826.5
2408.8684,11869.5
2409.4792,11819.5
2410.0903,11907.5
2410.7012,11886.5
2411.3118,11871.5
2411.9224,11918.5
2412.5327,11883.5
2413.1431,11924.5
2413.7534,11838.5
2414.3635,11913.5
2414.9736,11919.5
2415.5835,11867.5
2416.1934,11839.5
2416.8030,11871.5
2417.4126,11898.5
2418.0220,11806.5
2418.6313,11843.5
2419.2405,11798.5
2419.8496,11911.5
2420.4587,11944.5
2421.0676,11879.5
2421.6763,11887.5
2422.2849,11858.5
2422.8936,11866.5
2423.5020,11843.5
2424.1104,11760.5
2424.7185,11824.5
2425.3267,11961.5
2425.9346,11886.5
2426.5425,11857.5
2427.1501,11924.5
2427.7578,11848.5
2428.3655,11885.5
2428.9729,11837.5
2429.5801,11887.5
2430.1873,11932.5
2430.7944,11915.5
2431.4014,11795.5
2432.0083,11868.5
2432.6150,11827.5
2433.2217,11955.5
2433.8281,11855.5
2434.4346,11949.5
2435.0410,11830.5
2435.6472,11883.5
2436.2532,11902.5
2436.8591,11909.5
2437.4651,11931.5
2438.0708,11771.5
2438.6765,11945.5
2439.2820,11858.5
2439.8872,11860.5
2440.4927,11836.5
2441.0979,11968.5
2441.7029,12009.5
2442.3079,11879.5
2442.9126,11906.5
2443.5173,11979.5
2444.1221,11913.5
2444.7266,11986.5
2445.3311,11926.5
2445.9353,11918.5
2446.5393,11872.5
2447.1436,11965.5
2447.7476,11913.5
2448.3513,11895.5
2448.9551,11920.5
2449.5586,11928.5
2450.1621,11907.5
2450.7656,11913.5
2451.3689,11973.5
2451.9719,11934.5
2452.5750,11946.5
2453.1780,11910.5
2453.7808,11959.5
2454.3835,11969.5
2454.9861,11984.5
2455.5886,11974.5
2456.1912,11923.5
2456.7935,11937.5
2457.3955,11946.5
2457.9976,11959.5
2458.5996,11989.5
2459.2014,12029.5
2459.8030,11955.5
2460.4048,12001.5
2461.0061,11947.5
2461.6077,11998.5
2462.2087,12054.5
2462.8101,12020.5
2463.4111,12021.5
2464.0120,12045.5
2464.6128,11933.5
2465.2136,12007.5
2465.8142,11990.5
2466.4146,12009.5
2467.0151,12005.5
2467.6152,12074.5
2468.2156,11999.5
2468.8157,11987.5
2469.4155,12032.5
2470.0154,12094.5
2470.6150,12021.5
2471.2146,11939.5
2471.8142,12057.5
2472.4136,11954.5
2473.0129,11977.5
2473.6121,12038.5
2474.2109,12058.5
2474.8101,11922.5
2475.4089,11932.5
2476.0076,12065.5
2476.6062,12076.5
2477.2046,12022.5
2477.8030,12019.5
2478.4014,11991.5
2478.9995,11968.5
2479.5977,11989.5
2480.1956,11998.5
2480.7935,12024.5
2481.3911,11994.5
2481.9888,12052.5
2482.5862,12049.5
2483.1836,12106.5
2483.7808,11978.5
2484.3782,12063.5
2484.9751,12058.5
2485.5720,11989.5
2486.1689,12116.5
2486.7656,12035.5
2487.3623,12053.5
2487.9587,12037.5
2488.5552,12036.5
2489.1514,12035.5
2489.7476,11975.5
2490.3438,12063.5
2490.9397,12013.5
2491.5356,12108.5
2492.1313,12145.5
2492.7268,12028.5
2493.3225,12077.5
2493.9177,12039.5
2494.5132,12063.5
2495.1084,12095.5
2495.7034,12055.5
2496.2983,12053.5
2496.8933,12108.5
2497.4880,12087.5
2498.0825,12059.5
2498.6770,12092.5
2499.2715,12138.5
2499.8657,11974.5
2500.4600,11999.5
2501.0542,12033.5
2501.6482,11995.5
2502.2419,12034.5
2502.8357,12111.5
2503.4294,12051.5
2504.0229,11991.5
2504.6162,12127.5
2505.2097,12079.5
2505.8027,12111.5
2506.3960,12176.5
2506.9890,12072.5
2507.5818,12010.5
2508.1746,12035.5
2508.7673,12016.5
2509.3599,12064.5
2509.9521,12020.5
2510.5447,12089.5
2511.1367,11986.5
2511.7290,12067.5
2512.3208,12091.5
2512.9128,12048.5
2513.5046,12117.5
2514.0962,12089.5
2514.6877,12073.5
2515.2793,12026.5
2515.8706,12038.5
2516.4619,12083.5
2517.0530,12110.5
2517.6440,12050.5
2518.2349,12088.5
2518.8257,12057.5
2519.4163,12051.5
2520.0068,12106.5
2520.5974,12109.5
2521.1877,12099.5
2521.7781,12185.5
2522.3682,11989.5
2522.9583,12072.5
2523.5481,12097.5
2524.1379,12086.5
2524.7275,12060.5
2525.3171,12094.5
2525.9067,11990.5
2526.4961,12051.5
2527.0852,12060.5
2527.6746,12018.5
2528.2634,12056.5
2528.8525,12091.5
2529.4412,12086.5
2530.0300,12014.5
2530.6187,12067.5
2531.2070,12085.5
2531.7954,12128.5
2532.3838,12077.5
2532.9719,12002.5
2533.5601,12066.5
2534.1479,12075.5
2534.7358,12110.5
2535.3235,12082.5
2535.9111,12082.5
2536.4988,12033.5
2537.0862,12108.5
2537.6733,12058.5
2538.2607,12130.5
2538.8477,12035.5
2539.4348,12128.5
2540.0215,12033.5
2540.6084,12099.5
2541.1951,12142.5
2541.7815,12068.5
2542.3679,12151.5
2542.9543,12214.5
2543.5405,12166.5
2544.1267,12070.5
2544.7126,12191.5
2545.2986,12152.5
2545.8843,12172.5
2546.4700,12162.5
2547.0554,12187.5
2547.6409,12107.5
2548.2263,12123.5
2548.8115,12144.5
2549.3967,12100.5
2549.9817,12184.5
2550.5667,12219.5
2551.1514,12084.5
2551.7361,12150.5
2552.3208,12134.5
2552.9053,12176.5
2553.4895,12158.5
2554.0737,12154.5
2554.6580,12246.5
2555.2419,12159.5
2555.8259,12169.5
2556.4099,12234.5
2556.9937,12184.5
2557.5771,12210.5
2558.1606,12231.5
2558.7441,12186.5
2559.3274,12235.5
2559.9106,12209.5
2560.4937,12311.5
2561.0767,12199.5
2561.6594,12247.5
2562.2422,12217.5
2562.8247,12197.5
2563.4075,12297.5
2563.9897,12329.5
2564.5720,12239.5
2565.1543,12243.5
2565.7363,12218.5
2566.3184,12146.5
2566.9004,12270.5
2567.4822,12281.5
2568.0637,12276.5
2568.6453,12251.5
2569.2268,12359.5
2569.8081,12257.5
2570.3894,12260.5
2570.9705,12357.5
2571.5515,12334.5
2572.1323,12328.5
2572.7131,12257.5
2573.2939,12230.5
2573.8745,12228.5
2574.4551,12293.5
2575.0354,12375.5
2575.6157,12375.5
2576.1958,12255.5
2576.7759,12346.5
2577.3557,12378.5
2577.9355,12341.5
2578.5154,12451.5
2579.0950,12327.5
2579.6746,12452.5
2580.2539,12419.5
2580.8333,12285.5
2581.4124,12393.5
2581.9915,12370.5
2582.5706,12405.5
2583.1494,12463.5
2583.7283,12380.5
2584.3069,12406.5
2584.8853,12369.5
2585.4639,12399.5
2586.0422,12413.5
2586.6204,12451.5
2587.1985,12415.5
2587.7766,12365.5
2588.3545,12460.5
2588.9321,12496.5
2589.5100,12421.5
2590.0874,12460.5
2590.6650,12443.5
2591.2424,12399.5
2591.8196,12442.5
2592.3967,12422.5
2592.9739,12517.5
2593.5508,12500.5
2594.1277,12464.5
2594.7043,12364.5
2595.2810,12503.5
2595.8574,12460.5
2596.4338,12507.5
2597.0103,12510.5
2597.5864,12492.5
2598.1626,12404.5
2598.7385,12528.5
2599.3145,12455.5
2599.8901,12581.5
2600.4658,12533.5
2601.0413,12545.5
2601.6167,12505.5
2602.1921,12575.5
2602.7673,12479.5
2603.3425,12633.5
2603.9175,12550.5
2604.4924,12547.5
2605.0671,12511.5
2605.6418,12516.5
2606.2166,12542.5
2606.7910,12493.5
2607.3655,12570.5
2607.9397,12601.5
2608.5139,12592.5
2609.0879,12549.5
2609.6619,12562.5
2610.2356,12515.5
2610.8096,12524.5
2611.3831,12685.5
2611.9565,12522.5
2612.5300,12584.5
2613.1033,12653.5
2613.6765,12604.5
2614.2498,12578.5
2614.8228,12686.5
2615.3955,12663.5
2615.9683,12580.5
2616.5410,12612.5
2617.1135,12693.5
2617.6860,12668.5
2618.2583,12562.5
2618.8306,12696.5
2619.4028,12606.5
2619.9749,12618.5
2620.5469,12595.5
2621.1187,12534.5
2621.6904,12685.5
2622.2620,12642.5
2622.8335,12691.5
2623.4048,12609.5
2623.9761,12637.5
2624.5474,12564.5
2625.1184,12705.5
2625.6895,12717.5
2626.2603,12685.5
2626.8311,12749.5
2627.4019,12632.5
2627.9724,12587.5
2628.5427,12594.5
2629.1130,12661.5
2629.6833,12681.5
2630.2534,12682.5
2630.8235,12577.5
2631.3933,12693.5
2631.9631,12680.5
2632.5330,12711.5
2633.1025,12706.5
2633.6721,12722.5
2634.2415,12655.5
2634.8108,12624.5
2635.3799,12676.5
2635.9490,12690.5
2636.5181,12650.5
2637.0869,12750.5
2637.6555,12589.5
2638.2241,12645.5
2638.7927,12682.5
2639.3613,12624.5
2639.9294,12637.5
2640.4978,12755.5
2641.0659,12663.5
2641.6340,12774.5
2642.2019,12698.5
2642.7698,12617.5
2643.3374,12701.5
2643.9050,12714.5
2644.4724,12643.5
2645.0398,12721.5
2645.6072,12689.5
2646.1743,12700.5
2646.7415,12695.5
2647.3083,12801.5
2647.8752,12646.5
2648.4419,12772.5
2649.0085,12733.5
2649.5752,12690.5
2650.1416,12768.5
2650.7080,12729.5
2651.2742,12702.5
2651.8403,12726.5
2652.4063,12684.5
2652.9722,12691.5
2653.5381,12836.5
2654.1038,12683.5
2654.6694,12676.5
2655.2349,12788.5
2655.8003,12744.5
2656.3655,12817.5
2656.9307,12770.5
2657.4958,12734.5
2658.0608,12698.5
2658.6255,12806.5
2659.1904,12746.5
2659.7549,12704.5
2660.3196,12747.5
2660.8840,12706.5
2661.4482,12739.5
2662.0125,12856.5
2662.5767,12703.5
2663.1406,12709.5
2663.7046,12703.5
2664.2686,12715.5
2664.8323,12761.5
2665.3958,12854.5
2665.9592,12716.5
2666.5227,12825.5
2667.0859,12777.5
2667.6492,12648.5
2668.2122,12783.5
2668.7751,12736.5
2669.3381,12786.5
2669.9009,12775.5
2670.4636,12812.5
2671.0261,12675.5
2671.5886,12740.5
2672.1509,12827.5
2672.7131,12757.5
2673.2754,12800.5
2673.8374,12715.5
2674.3992,12654.5
2674.9612,12819.5
2675.5227,12734.5
2676.0845,12724.5
2676.6460,12651.5
2677.2073,12792.5
2677.7686,12653.5
2678.3298,12748.5
2678.8909,12757.5
2679.4519,12699.5
2680.0129,12830.5
2680.5737,12774.5
2681.1343,12737.5
2681.6948,12749.5
2682.2554,12713.5
2682.8157,12729.5
2683.3760,12785.5
2683.9360,12764.5
2684.4961,12743.5
2685.0562,12729.5
2685.6160,12715.5
2686.1758,12693.5
2686.7354,12744.5
2687.2949,12742.5
2687.8542,12695.5
2688.4136,12875.5
2688.9729,12713.5
2689.5320,12668.5
2690.0911,12849.5
2690.6499,12759.5
2691.2087,12711.5
2691.7673,12741.5
2692.3259,12823.5
2692.8845,12767.5
2693.4429,12807.5
2694.0012,12846.5
2694.5593,12719.5
2695.1174,12753.5
2695.6755,12754.5
2696.2334,12692.5
2696.7910,12810.5
2697.3489,12692.5
2697.9063,12649.5
2698.4639,12772.5
2699.0212,12728.5
2699.5784,12688.5
2700.1355,12774.5
2700.6926,12721.5
2701.2495,12765.5
2701.8064,12797.5
2702.3630,12715.5
2702.9197,12751.5
2703.4763,12808.5
2704.0327,12621.5
2704.5889,12688.5
2705.1453,12804.5
2705.7014,12754.5
2706.2573,12717.5
2706.8132,12813.5
2707.3691,12712.5
2707.9248,12710.5
2708.4802,12797.5
2709.0359,12842.5
2709.5913,12792.5
2710.1465,12802.5
2710.7017,12662.5
2711.2568,12746.5
2711.8118,12743.5
2712.3667,12714.5
2712.9214,12708.5
2713.4761,12767.5
2714.0305,12646.5
2714.5850,12680.5
2715.1394,12819.5
2715.6936,12692.5
2716.2478,12759.5
2716.8018,12840.5
2717.3557,12644.5
2717.9097,12643.5
2718.4634,12737.5
2719.0171,12718.5
2719.5706,12663.5
2720.1240,12752.5
2720.6772,12718.5
2721.2305,12630.5
2721.7837,12716.5
2722.3367,12690.5
2722.8896,12666.5
2723.4424,12820.5
2723.9951,12737.5
2724.5476,12719.5
2725.1001,12786.5
2725.6526,12677.5
2726.2048,12671.5
2726.7571,12849.5
2727.3091,12706.5
2727.8611,12643.5
2728.4131,12745.5
2728.9648,12618.5
2729.5164,12608.5
2730.0681,12735.5
2730.6196,12700.5
2731.1709,12676.5
2731.7222,12743.5
2732.2734,12668.5
2732.8245,12624.5
2733.3752,12790.5
2733.9263,12722.5
2734.4771,12730.5
2735.0276,12735.5
2735.5781,12598.5
2736.1287,12669.5
2736.6790,12670.5
2737.2292,12724.5
2737.7793,12664.5
2738.3293,12713.5
2738.8794,12683.5
2739.4292,12587.5
2739.9790,12781.5
2740.5286,12623.5
2741.0781,12597.5
2741.6274,12741.5
2742.1768,12637.5
2742.7261,12557.5
2743.2751,12653.5
2743.8242,12594.5
2744.3730,12573.5
2744.9219,12647.5
2745.4705,12575.5
2746.0193,12595.5
2746.5676,12647.5
2747.1160,12589.5
2747.6643,12561.5
2748.2126,12698.5
2748.7607,12624.5
2749.3086,12541.5
2749.8564,12543.5
2750.4043,12621.5
2750.9519,12543.5
2751.4995,12661.5
2752.0471,12685.5
2752.5945,12610.5
2753.1418,12651.5
2753.6890,12630.5
2754.2361,12436.5
2754.7830,12550.5
2755.3298,12626.5
2755.8767,12533.5
2756.4233,12569.5
2756.9697,12610.5
2757.5164,12424.5
2758.0627,12576.5
2758.6089,12522.5
2759.1550,12407.5
2759.7012,12543.5
2760.2471,12512.5
2760.7930,12329.5
2761.3386,12473.5
2761.8843,12495.5
2762.4299,12458.5
2762.9753,12529.5
2763.5208,12546.5
2764.0659,12487.5
2764.6111,12454.5
2765.1560,12604.5
2765.7012,12472.5
2766.2458,12475.5
2766.7905,12662.5
2767.3352,12450.5
2767.8799,12598.5
2768.4243,12536.5
2768.9685,12369.5
2769.5127,12477.5
2770.0569,12481.5
2770.6008,12445.5
2771.1448,12477.5
2771.6887,12476.5
2772.2324,12377.5
2772.7761,12424.5
2773.3196,12492.5
2773.8630,12272.5
2774.4063,12404.5
2774.9495,12430.5
2775.4927,12354.5
2776.0356,12344.5
2776.5786,12493.5
2777.1213,12449.5
2777.6641,12355.5
2778.2065,12491.5
2778.7490,12354.5
2779.2915,12271.5
2779.8337,12373.5
2780.3760,12443.5
2780.9182,12422.5
2781.4602,12534.5
2782.0020,12403.5
2782.5439,12384.5
2783.0854,12502.5
2783.6272,12414.5
2784.1687,12421.5
2784.7100,12512.5
2785.2512,12383.5
2785.7925,12304.5
2786.3335,12500.5
2786.8745,12390.5
2787.4155,12297.5
2787.9563,12437.5
2788.4968,12416.5
2789.0376,12308.5
2789.5779,12495.5
2790.1184,12419.5
2790.6587,12247.5
2791.1987,12457.5
2791.7390,12474.5
2792.2788,12317.5
2792.8188,12450.5
2793.3586,12412.5
2793.8982,12327.5
2794.4377,12347.5
2794.9773,12521.5
2795.5166,12402.5
2796.0559,12377.5
2796.5952,12413.5
2797.1343,12291.5
2797.6731,12397.5
2798.2122,12470.5
2798.7507,12364.5
2799.2896,12360.5
2799.8281,12500.5
2800.3665,12299.5
2800.9048,12339.5
2801.4431,12521.5
2801.9814,12343.5
2802.5193,12382.5
2803.0574,12520.5
2803.5952,12352.5
2804.1331,12358.5
2804.6707,12504.5
2805.2083,12375.5
2805.7456,12355.5
2806.2832,12480.5
2806.8203,12409.5
2807.3574,12415.5
2807.8945,12444.5
2808.4316,12399.5
2808.9685,12337.5
2809.5051,12399.5
2810.0417,12478.5
2810.5784,12331.5
2811.1147,12430.5
2811.6511,12491.5
2812.1875,12363.5
2812.7236,12462.5
2813.2598,12475.5
2813.7957,12328.5
2814.3315,12398.5
2814.8674,12545.5
2815.4031,12306.5
2815.9385,12419.5
2816.4741,12477.5
2817.0093,12308.5
2817.5447,12447.5
2818.0798,12522.5
2818.6147,12295.5
2819.1499,12382.5
2819.6846,12473.5
2820.2195,12419.5
2820.7542,12442.5
2821.2886,12567.5
2821.8232,12455.5
2822.3574,12369.5
2822.8918,12507.5
2823.4260,12400.5
2823.9600,12357.5
2824.4939,12643.5
2825.0278,12442.5
2825.5615,12343.5
2826.0952,12527.5
2826.6289,12563.5
2827.1624,12379.5
2827.6956,12584.5
2828.2290,12440.5
2828.7622,12411.5
2829.2952,12533.5
2829.8281,12539.5
2830.3611,12401.5
2830.8938,12541.5
2831.4265,12546.5
2831.9590,12421.5
2832.4915,12477.5
2833.0239,12479.5
2833.5562,12457.5
2834.0884,12457.5
2834.6204,12643.5
2835.1523,12381.5
2835.6843,12380.5
2836.2161,12662.5
2836.7476,12468.5
2837.2793,12504.5
2837.8108,12645.5
2838.3420,12481.5
2838.8733,12456.5
2839.4045,12586.5
2839.9355,12536.5
2840.4666,12432.5
2840.9976,12632.5
2841.5283,12547.5
2842.0588,12506.5
2842.5896,12589.5
2843.1201,12585.5
2843.6504,12419.5
2844.1807,12557.5
2844.7109,12592.5
2845.2410,12445.5
2845.7710,12602.5
2846.3008,12628.5
2846.8306,12484.5
2847.3604,12559.5
2847.8899,12643.5
2848.4194,12571.5
